ein,display_name,priority,score,city,county,signals,website,filing_year,filing_xml
932908100,DO BEACH BETTER INC,D,30,Delray Beach,Palm Beach,files-990PF;private-foundation:04,https://dobeachbetter.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521009349100407_public.xml
202205673,THE BEACON EXPERIENCE INC,D,30,Miami,Miami-Dade,files-990PF;private-foundation:04,https://www.beaconexperience.org,2025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202640999349100434_public.xml
993738094,MOTIV8 DANCE MOVEMENT & PERFORMING ARTS,D,30,Hialeah,Miami-Dade,files-990PF;private-foundation:04,https://www.motiv8dancemovement.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523169349101482_public.xml
453768998,SUNLIGHT MINISTRIES INC,D,30,Delray Beach,Palm Beach,files-990PF;private-foundation:03,https://sunlightministries.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513119349101311_public.xml
465760468,SERENITY RESTORATION SERVICES,D,30,Cutler Bay,Miami-Dade,files-990PF;private-foundation:04,https://serenityrestorationservices.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523009349101027_public.xml
823859901,REGENERATE TECH CORP,D,30,Plantation,Broward,files-990PF;private-foundation:04,https://regeneratetech.org,2025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202620919349100402_public.xml
871366147,MOVIMIENTO HISPANO DE AMERICA INC,D,30,Coral Gables,Miami-Dade,files-990PF;private-foundation:04,https://www.movimientohispanodeamerica.org,2025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202610789349100751_public.xml
923590024,SOUTHEAST VETERINARY OPHTHALMOLOGY SOCIETY INC,D,30,Parkland,Broward,files-990PF;private-foundation:04,https://www.sevosconference.com,2025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202620489349100107_public.xml
863163658,JOHN MARQUEZ FAMILY COLLECTION INC,D,30,Coral Gables,Miami-Dade,files-990PF;private-foundation:04,https://marquezartprojects.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202502939349100120_public.xml
882950034,BOUNDLESS HUMANITY INC,D,30,Miami,Miami-Dade,files-990PF;private-foundation:04,https://www.boundlesshumanity.net,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202420719349100307_public.xml
596152420,ALL IN LEADERS INC,D,30,Coral Gables,Miami-Dade,files-990PF;private-foundation:04,https://www.allinleaders.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202531719349100203_public.xml
921485958,PLA IT FORWARD INC,D,30,Hollywood,Broward,files-990PF;private-foundation:04,https://plaitforward.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403209349101325_public.xml
920457856,GREEN GOLF IMPACT,D,30,Boca Raton,Palm Beach,files-990PF;private-foundation:04,https://www.greengolfimpact.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513219349105196_public.xml
650943962,ANNA R KING COMMUNITY DEV INC,D,30,Aventura,Miami-Dade,files-990PF;private-foundation:04,https://www.arkcd.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501969349100305_public.xml
920987721,LOVE CHAPTER MINISTRY,D,30,Sunrise,Broward,files-990PF;private-foundation:04,https://www.the-love-chapter-ministry.square.site,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521369349100032_public.xml
873641615,VETS ON BOARD,D,30,Lake Worth,Palm Beach,files-990PF;private-foundation:04,https://www.vetsonbaordusa.org,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202411219349100701_public.xml
843647755,GRANTED VISION INC,D,30,West Palm Beach,Palm Beach,files-990PF;private-foundation:03,https://www.grantedvisions.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500869349100645_public.xml
461593761,LIFES TOP TEN INC,D,30,Boca Raton,Palm Beach,files-990PF;private-foundation:03,https://www.lifestop10.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523209349100237_public.xml
831128289,BACK2EARTH,D,30,Miami,Miami-Dade,files-990PF;private-foundation:04,https://back2earth.io,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520749349100502_public.xml
882969652,HELPING BLACK COMMUNITIES UNITE INC,D,30,Boynton Beach,Palm Beach,files-990PF;private-foundation:04,https://www.sunbiz.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202522779349100302_public.xml
990844246,ARMED FORCES SHOOTOUT CORP,D,30,Davie,Broward,files-990PF;private-foundation:04,https://www.armedforcesshootout.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513219349102271_public.xml
465032956,SHOES2YOU INC,D,30,Delray Beach,Palm Beach,files-990PF;private-foundation:04,https://shoes2you.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503189349102125_public.xml
270927182,PROJECT WE CARE INC,D,30,Weston,Broward,files-990PF;private-foundation:03,https://www.theprojectwecare.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503179349101125_public.xml
852958397,SOUTH FLORIDA KYUDO KAI INC,D,30,Coral Springs,Broward,files-990PF;private-foundation:04,https://www.southflkyudo.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202541209349102154_public.xml
463073288,MITZVAH PROJECT INC,D,30,Delray Beach,Palm Beach,files-990PF;private-foundation:03,https://themitvahproject.org,2014,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201532539349100308_public.xml
880722405,KEHLANI MALIA FOUNDATION INC,D,30,Coral Gables,Miami-Dade,ntee-grantmaker:T22;name:foundation,https://kehlanimaliafdn.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540689349200064_public.xml
650863841,ODLI INC,D,30,Coral Gables,Miami-Dade,files-990PF;private-foundation:03,https://www.odli.us,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523159349102082_public.xml
463826439,ANEINI INC,D,30,Cooper City,Broward,files-990PF;private-foundation:04,https://mgghdweb.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533089349101033_public.xml
880733524,OUTKAST JEEPERZ,D,30,Coral Springs,Broward,files-990PF;private-foundation:04,https://www.outkastjeeperz.com,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202311309349100301_public.xml
991685359,AMAL PROJECT,D,30,Miami,Miami-Dade,files-990PF;private-foundation:04,https://theamalproject.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543159349102024_public.xml
883701413,IN HER NAME CORPORATION,D,30,Boca Raton,Palm Beach,files-990PF;private-foundation:04,https://www.inhernamekp.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202630279349100208_public.xml
471833497,NEW EXCELSIOR INC,D,30,Riviera Beach,Palm Beach,files-990PF;private-foundation:04,https://www.fatherduffy.com,2025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202601049349101055_public.xml
203188791,LETS BUILD WELLS INC,D,30,Miami,Miami-Dade,files-990PF;private-foundation:04,https://www.letsbuildwells.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202541359349102309_public.xml
205840658,NEW HORIZONS COMMUNITY SERVICES INC,D,30,Westlake,Palm Beach,files-990PF;private-foundation:04,https://nhcommunityservices.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523029349100332_public.xml
251694768,INTERNATIONAL ASSISTANCE GROUP,D,30,Hollywood,Broward,files-990PF;private-foundation:04,https://www.iagadoptions.org,2013,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201432209349200708_public.xml
372067221,PALM BEACH COUNTY CHIROPRACTIC SOCIETY INC,D,30,Palm Beach,Palm Beach,files-990PF;private-foundation:04,https://www.pbchirosociety.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530509349100408_public.xml
394455064,OMNIA SOL,D,30,Boynton Beach,Palm Beach,files-990PF;private-foundation:04,https://omniasol.org,2025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202630859349101103_public.xml
473015658,GARAYS COMMUNITY HEART INC,D,30,Miami,Miami-Dade,files-990PF;private-foundation:04,https://www.garayscommunityheart.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441249349101114_public.xml
473069357,GARLANDS COMMUNITY ASSOCIATION INC,D,30,Miramar,Broward,files-990PF;private-foundation:04,https://www.garlandscommunity.org,2025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202631129349100608_public.xml
650011457,SOSYETE KOUKOUY MIYAMI INC,D,30,Miami,Miami-Dade,files-990PF;private-foundation:04,https://www.sosyetekoukouy.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202512939349100616_public.xml
812271032,FC BOCA PREDATORS CORP,D,30,Boca Raton,Palm Beach,files-990PF;private-foundation:04,https://fcbocapredators.org,2020,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202141799349100724_public.xml
814212637,ELIZABETH TUDOR FOUNDATION INC,D,30,Cutler Bay,Miami-Dade,ntee-grantmaker:T30;name:foundation,https://www.elizabethtudorfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202432839349201513_public.xml
814830607,ADOPT AND SAVE A LIFE RESCUE MISSION INC,D,30,Hialeah,Miami-Dade,files-990PF;private-foundation:04,https://adoptandsavealiferescuemission.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503389349100205_public.xml
820741289,GRUPO DE NEUROTICOS ANONIMOS APRENDIENDO A AMAR CORP,D,30,Miami Springs,Miami-Dade,files-990PF;private-foundation:04,https://www.neuroticosanonimosmiami.com,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202341469349100604_public.xml
823591278,NATIONAL COMMUNITY SERVICES INC,D,30,Homestead,Miami-Dade,files-990PF;private-foundation:03,https://www.ncshelp.org,2018,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201930989349200603_public.xml
832184797,SPIRITUAL CONNECTION OUTREACH COMMUNITY CENTER OF SOUTH FLORIDA,D,30,Plantation,Broward,files-990PF;private-foundation:03,https://sconnectocc.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202421209349101272_public.xml
832333945,DEVOTION PERSONAL DEVELOPMENT GROUP,D,30,Riviera Beach,Palm Beach,files-990PF;private-foundation:03,https://devotionpdg.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511209349102711_public.xml
852577501,FREEDOM WATCH USA INC,D,30,Boca Raton,Palm Beach,files-990PF;private-foundation:04,https://www.americassheriff.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501539349100865_public.xml
862973112,GABLES AA ROOM INC,D,30,Coral Gables,Miami-Dade,files-990PF;private-foundation:04,https://josesosadajavuyahoo.com,2025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202620909349100407_public.xml
871868963,LIGHTS ON PROJECTS INC,D,30,Miami,Miami-Dade,files-990PF;private-foundation:04,https://www.lightsonprojects.org,2025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202640859349100109_public.xml
871917764,EQUIPPED FORE SUCCESS INC,D,30,Coral Gables,Miami-Dade,files-990PF;private-foundation:04,https://equippedforesuccess.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202601089349100600_public.xml
872343342,AGFFREE INC,D,30,Miami,Miami-Dade,files-990PF;private-foundation:04,https://www.afgfree.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202410629349100206_public.xml
882661951,ENVIRONMENTAL RELOCATION FOUNDATION,D,30,Boca Raton,Palm Beach,ntee-grantmaker:T30;name:foundation,https://www.environmentalrelocation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349209769_public.xml
882802552,HERMANOS HELPING HISPANOS INC,D,30,Coral Gables,Miami-Dade,files-990PF;private-foundation:04,https://hermanoshelpinghispanos.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503509349100200_public.xml
922910667,SEED CAPITAL NETWORK,D,30,Coconut Creek,Broward,files-990PF;private-foundation:04,https://www.seedcapitalnetwork.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202421249349101127_public.xml
923064072,BEAURITY,D,30,Weston,Broward,files-990PF;private-foundation:04,https://beaurity.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511369349101131_public.xml
923139987,PROJECT DOWNTOWN SFL INC,D,30,Pembroke Pines,Broward,files-990PF;private-foundation:04,https://wwww.pdsflorg,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511219349100246_public.xml
931342189,DORAL SYMPHONY ORCHESTRA INC,D,30,Doral,Miami-Dade,files-990PF;private-foundation:04,https://www.doralsymphonyorchestra.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510669349101101_public.xml
995021920,SOY CANAL DE VIDA INC,D,30,Miami,Miami-Dade,files-990PF;private-foundation:04,https://soycanaldevida.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202512889349100146_public.xml
203014748,SCOTT MAURER MEMORIAL FOUNDATION OF THE AMERICAS INC,D,30,Delray Beach,Palm Beach,ntee-grantmaker:T20;name:foundation,https://www.transformingkids.org,2017,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201813189349307206_public.xml
205522138,JOHN KRUSZ FOUNDATION INC,D,30,Coral Gables,Miami-Dade,ntee-grantmaker:T30;name:foundation,https://absolutely.org,2015,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201631809349200603_public.xml
208765440,DWYANE WADE FAMILY FOUNDATION INC,D,30,Miami Beach,Miami-Dade,ntee-grantmaker:T99;name:foundation,https://www.wadesworldfoundation.org,2017,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201840529349300124_public.xml
260143060,TYLER GOLDBERG FOUNDATION INC,D,30,Coral Springs,Broward,ntee-grantmaker:T30;name:foundation,https://www.tylerscottgoldberg.com,2015,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201642289349200409_public.xml
260221441,PEDIATRIC ANGEL FOUNDATION INC,D,30,Coral Springs,Broward,ntee-grantmaker:T30;name:foundation,https://www.pediatricassociatesfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202443209349308284_public.xml
262904805,TICO TORRES CHILDREN FOUNDATION INC,D,30,Miami,Miami-Dade,ntee-grantmaker:T310;name:foundation,https://www.ticotorreschildrenfoundation.org,2016,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201723489349301167_public.xml
472119391,PINOSTRONG FOUNDATION INC,D,30,Miami,Miami-Dade,ntee-grantmaker:T12;name:foundation,https://www.pinostrong.org,2020,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202143199349209334_public.xml
474291313,TE DOY FOUNDATION,D,30,Miami,Miami-Dade,ntee-grantmaker:T30;name:foundation,https://www.tdoy.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202421179349302402_public.xml
474918264,CRISTINA M GOMEZ TBI FOUNDATION INC,D,30,Miami,Miami-Dade,ntee-grantmaker:T30;name:foundation,https://www.cristinagomezfoundation.org,2016,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201810319349200201_public.xml
823075910,LES NORD-LOUISIENS EN ACTION,D,30,Hialeah,Miami-Dade,files-990PF;private-foundation:03,https://www.lesnord-louisiens.org,2025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202621089349100402_public.xml
823475553,JAAGO FOUNDATION INC,D,30,Coral Springs,Broward,ntee-grantmaker:T31;name:foundation,https://www.jaago.com.bd,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510559349300921_public.xml
831770837,BACKPACK BABER FOUNDATION INC,D,30,Ft Lauderdale,Broward,ntee-grantmaker:T21;name:foundation,https://www.thebackpackbarberfoundation.com,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202302469349100200_public.xml
832084264,BASS FOUNDATION INC,D,30,Miami,Miami-Dade,ntee-grantmaker:T99;name:foundation,https://bassinstitute.org/BASS-FOUNDATION,2018,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201943199349320114_public.xml
201966743,WOMEN OF HEALTH OCCUPATIONS PROMOTING EDUCATION,D,25,Davie,Broward,ntee-grantmaker:T30;name:education,https://womenofhopeintl.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500509349300845_public.xml
592635506,DELTA EDUCATION AND LIFE DEVELOPMENT FOUNDATION INCORPORATE,D,23,Ft Lauderdale,Broward,name:foundation;ntee-education:B9XZ;name:education,https://www.deldf.org,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202302759349300540_public.xml
650181758,GREATER BOCA RATON CHAMBER OF COMMERCE EDUCATION FOUNDATION INC,D,23,Boca Raton,Palm Beach,name:foundation;ntee-education:B95Z;name:education,https://www.bocaratonchamber.com,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202422839349300432_public.xml
311735967,MIAMI BEACH CHAMBER EDUCATION FOUNDATION,D,23,Miami Beach,Miami-Dade,name:foundation;ntee-education:B90;name:education,https://www.miamibeachchamber.com,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202442289349302434_public.xml
270792775,LEARNING ONE TO ONE FOUNDATION INC,D,23,Dania Beach,Broward,name:foundation;ntee-education:B19;name:education,https://l1to1.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202400409349300830_public.xml
264156701,TRAFFIC SAFETY EDUCATION FOUNDATION INC,D,23,Miami,Miami-Dade,name:foundation;ntee-education:B90;name:education,https://www.trafficsafetyeducationfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403109349201895_public.xml
273478599,EFAM STUDENT FOUNDATION INC,D,23,Miami,Miami-Dade,name:foundation;ntee-education:B90;name:education,https://www.frenchschoolmiami.org/parents-club,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501209349201805_public.xml
873331185,CIVICA EDUCATIONAL FOUNDATION INC,D,23,Miami,Miami-Dade,name:foundation;ntee-education:B29;name:education,https://www.civicanetwork.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403189349200140_public.xml
651118303,SECOND CHANCE SOCIETY,D,20,Ft Lauderdale,Broward,ntee-grantmaker:T30,https://secondchancesociety.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202443309349300114_public.xml
800414175,A CHANCE FOR THERAPY INC,D,20,Key Biscayne,Miami-Dade,ntee-grantmaker:T99,https://www.act4me.org,2017,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201801359349304990_public.xml
832388861,GLIOBLASTOMA RESEARCH ORGANIZATION INC,D,20,Miami,Miami-Dade,ntee-grantmaker:T12,https://www.gbmresearch.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202411949349301231_public.xml
873916908,MYLAS BELEAF INC,D,20,Boca Raton,Palm Beach,ntee-grantmaker:T30,https://www.mylasbeleaf.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202411359349309941_public.xml
844303926,IQOR QARES CORP,D,20,Fort Lauderdale,Broward,ntee-grantmaker:T30,https://www.iqorqares.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202422219349301102_public.xml
650590679,HOPE OUTREACH CENTER INC,D,20,Davie,Broward,ntee-grantmaker:T30,https://www.hopeoutreachfl.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500459349301760_public.xml
851466392,PROFESSIONAL ACCOUNTANTS ASSOCIATION INC,D,20,Hialeah,Miami-Dade,ntee-grantmaker:T99,https://www.professionalaccountantsassociation.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511269349302351_public.xml
770252710,APPLIED COMPUTATIONAL ELECTROMAGNETICS SOCIETY,D,20,Miami,Miami-Dade,ntee-grantmaker:T99Z,https://www.aces-society.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202411369349303446_public.xml
650201663,CHRIS EVERT CHARITIES INC,D,20,Boca Raton,Palm Beach,ntee-grantmaker:T22J,https://www.chrisevert.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202412509349300016_public.xml
650400777,HOPE FUND INC,D,20,Fort Lauderdale,Broward,ntee-grantmaker:T30Z,https://www.bcpba.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202422689349200622_public.xml
453419591,WORLD AIDS MUSEUM INCORPORATED,D,20,Fort Lauderdale,Broward,ntee-grantmaker:T30,https://worldaidsmuseum.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202422359349300417_public.xml
464677773,VETERANS TRUST,D,20,Ft Lauderdale,Broward,ntee-grantmaker:T30,https://www.theveteranstrust.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530509349201853_public.xml
451442103,TSR ADVENTURES INC,D,20,Hollywood,Broward,ntee-grantmaker:T30,https://www.thesmartride.org,2021,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202202429349300910_public.xml
471869003,RANGER GOOD WORKS INC,D,20,Ft Lauderdale,Broward,ntee-grantmaker:T30,https://www.rangergoodworks.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500239349200625_public.xml
731649668,BEARS OF SOUTH FLORIDA,D,20,Ft Lauderdale,Broward,ntee-grantmaker:T30,https://www.bosfl.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530599349201203_public.xml
205235872,OSJ PRIORY OF THE EASTERN USA MALTAINC,D,20,Boca Raton,Palm Beach,ntee-grantmaker:T300,https://www.orderofstjohnamericas.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202421809349200217_public.xml
461085868,ONE ARMENIA INC,D,20,Miami Beach,Miami-Dade,ntee-grantmaker:T30,https://onearmenia.org,2021,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202223199349327157_public.xml
825296399,PARKLAND CARES INC,D,20,Davie,Broward,ntee-grantmaker:T31,https://www.parklandcares.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423029349300512_public.xml
800323192,ECOWORKS INTERNATIONAL INC,D,20,Coral Gables,Miami-Dade,ntee-grantmaker:T30,https://www.ecoworksinternational.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510899349200106_public.xml
851935478,FLYINGHIGH4HAITI INC,D,20,Key Biscayne,Miami-Dade,ntee-grantmaker:T30,https://www.flyinghigh4haiti.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423099349202037_public.xml
208676286,ISRAEL INDEPENDENCE FUND,D,20,Wellington,Palm Beach,ntee-grantmaker:T12,https://www.fundisrael.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511219349300946_public.xml
465446892,PROGRAMA DE AYUDA HUMANITARIA PARA VENEZUELA,D,20,Weston,Broward,ntee-grantmaker:T30,https://www.ayudahumanitariavenezuela.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202412929349301041_public.xml
651136846,SHARING FOR KIDS INC,D,20,Pinecrest,Miami-Dade,ntee-grantmaker:T30,https://sharingforkids.org/en,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349200329_public.xml
237079391,CHILDRENS OPPORTUNITY GROUP INC,D,20,Ft Lauderdale,Broward,ntee-grantmaker:T30,https://childrensopportunitygroup.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202422539349200247_public.xml
854081854,JOBS FOR HUMANITY INC,D,20,Aventura,Miami-Dade,ntee-grantmaker:T31,https://www.jobsforhumanity.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413179349303316_public.xml
263352821,ZOHAR LEMAAN HAGEULA,D,20,Miami,Miami-Dade,ntee-grantmaker:T30,https://www.zoharlemaanhageula.com,2021,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202211369349316096_public.xml
934096225,CORAZONES DE SERVICIO INC,D,20,Doral,Miami-Dade,ntee-grantmaker:T21,https://www.corazonesdeservicio.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521019349200307_public.xml
874729424,AMERICA VIVA ALLIANCE CORP,D,20,Miami,Miami-Dade,ntee-grantmaker:T20,https://www.americavivaalliance.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202412349349301771_public.xml
921204508,LACOUPE-RETROUVAILLES,D,20,Sunrise,Broward,ntee-grantmaker:T30,https://lacouperetrouvailles.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521039349200837_public.xml
824793005,CARTS 4 A CAUSE INC,D,20,Sunrise,Broward,ntee-grantmaker:T12,https://carts4acause.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510629349201646_public.xml
510460145,SUCEDE INC,D,20,Key Biscayne,Miami-Dade,ntee-grantmaker:T30,https://www.sucede.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202411369349315456_public.xml
932914920,DAMARK RESEARCH CENTER CORP,D,20,Miami,Miami-Dade,ntee-grantmaker:T21,https://www.ngo-damark.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540769349200204_public.xml
133812224,MOTIVATIONAL COACHES OF AMERICA INC,D,20,Miami,Miami-Dade,ntee-grantmaker:T30,https://nvp-usa.org,2016,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201810329349300621_public.xml
260381941,PARADISE FUND INC,D,20,Miami,Miami-Dade,ntee-grantmaker:T20,https://paradise.ngo,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202333399349200708_public.xml
271421961,WOMEN SUPPORTING WOMEN MINISTRIES INC,D,20,Weston,Broward,ntee-grantmaker:T30,https://www.wswministries.com,2020,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202122659349200437_public.xml
